variant_id,variable,level,jd_id,jd_category,model,score
year_2030,graduation_year,2030,jd_b333deab4ad74b36,swe,tfidf,0.026731347882394275
year_2030,graduation_year,2030,jd_b5645d45d9247adb,data,tfidf,0.024794362763824296
year_2030,graduation_year,2030,jd_b5f37d67ce6366c8,swe,tfidf,0.030085491925009797
year_2030,graduation_year,2030,jd_b698bb86e88e82cc,swe,tfidf,0.0306222221394909
year_2030,graduation_year,2030,jd_b6be316e5e07173f,consulting,tfidf,0.014069490454502809
year_2030,graduation_year,2030,jd_b71cb8e89feec609,product,tfidf,0.02164457784241786
year_2030,graduation_year,2030,jd_b7c0baacabf16dbf,product,tfidf,0.021843243717251742
year_2030,graduation_year,2030,jd_b7f4c2024375b374,data,tfidf,0.03421531906946937
year_2030,graduation_year,2030,jd_b88035320b906600,unclassified,tfidf,0.012092438010916966
year_2030,graduation_year,2030,jd_bb818db46b233441,swe,tfidf,0.023762754853358048
year_2030,graduation_year,2030,jd_bbcdc871f962dac5,product,tfidf,0.02623379996756456
year_2030,graduation_year,2030,jd_bda965ac0ce26820,data,tfidf,0.02330320814564478
year_2030,graduation_year,2030,jd_bf59b28eeeb8b5d0,consulting,tfidf,0.015554142373494931
year_2030,graduation_year,2030,jd_c03dcd9cbe5575a5,swe,tfidf,0.020091379415103465
year_2030,graduation_year,2030,jd_c295be02dc4913df,data,tfidf,0.021126831202050146
year_2030,graduation_year,2030,jd_c3146f37eb456132,data,tfidf,0.02221839298384074
year_2030,graduation_year,2030,jd_c3cbd34781b23fb5,data,tfidf,0.024713699744211823
year_2030,graduation_year,2030,jd_c4dc2da6280be68b,data,tfidf,0.027779829543227937
year_2030,graduation_year,2030,jd_c5ed1d4c1058dd06,data,tfidf,0.020653326873900965
year_2030,graduation_year,2030,jd_c6463c037cdf527a,product,tfidf,0.026195521351785524
year_2030,graduation_year,2030,jd_c738a90551c4ff2a,swe,tfidf,0.020163231833448845
year_2030,graduation_year,2030,jd_c79c4d80ccbd8243,swe,tfidf,0.024354605266878004
year_2030,graduation_year,2030,jd_c83cc78de5081604,product,tfidf,0.02693166055363135
year_2030,graduation_year,2030,jd_c898326132c2f154,consulting,tfidf,0.025845349336819548
year_2030,graduation_year,2030,jd_c8c74b5960a2a9c2,data,tfidf,0.02330451678155678
year_2030,graduation_year,2030,jd_c90f5829a592b247,data,tfidf,0.030774411083936644
year_2030,graduation_year,2030,jd_c9524b0cf3167be7,unclassified,tfidf,0.03430136065203274
year_2030,graduation_year,2030,jd_ca208b6a36a6ae8e,consulting,tfidf,0.021011918009150348
year_2030,graduation_year,2030,jd_cb0262e7daa61fda,product,tfidf,0.018485717831207376
year_2030,graduation_year,2030,jd_cb16cecfaa45e639,consulting,tfidf,0.014893861295966968
year_2030,graduation_year,2030,jd_cb7918bc1c3612c6,swe,tfidf,0.02626753054767624
year_2030,graduation_year,2030,jd_cce49d8244a767a9,product,tfidf,0.03019303238259665
year_2030,graduation_year,2030,jd_cd575dee17230ea8,data,tfidf,0.030701358843797735
year_2030,graduation_year,2030,jd_d089a76bd624b7fc,swe,tfidf,0.020238724198490966
year_2030,graduation_year,2030,jd_d0e892f80697b6cb,product,tfidf,0.01646220505768687
year_2030,graduation_year,2030,jd_d3368eadbbaa458b,product,tfidf,0.024708745230772784
year_2030,graduation_year,2030,jd_d3aa4076d9aac4b7,consulting,tfidf,0.022110290652976178
year_2030,graduation_year,2030,jd_d4a81a4b200f72d4,swe,tfidf,0.029102950271950177
year_2030,graduation_year,2030,jd_d4bb189741bdb0ae,product,tfidf,0.027963931738610663
year_2030,graduation_year,2030,jd_d5a16b7bc8ba6039,unclassified,tfidf,0.02719756273161737
year_2030,graduation_year,2030,jd_d5aeb2d931abde4b,data,tfidf,0.02430494996285494
year_2030,graduation_year,2030,jd_d5dee02141ed4987,data,tfidf,0.029307927948717522
year_2030,graduation_year,2030,jd_d5e9e9cdc4e5dec2,product,tfidf,0.02805905712587739
year_2030,graduation_year,2030,jd_d636300c35a03ea8,swe,tfidf,0.026874208248013964
year_2030,graduation_year,2030,jd_d6c1d6112a136d84,consulting,tfidf,0.02350803472097548
year_2030,graduation_year,2030,jd_d72594ad1673144d,product,tfidf,0.02291342178552192
year_2030,graduation_year,2030,jd_d7b2b519efca45c4,swe,tfidf,0.017764515988182975
year_2030,graduation_year,2030,jd_d8580bd2805ba37f,swe,tfidf,0.016819873144565865
year_2030,graduation_year,2030,jd_d8937e402bae19dd,data,tfidf,0.02993537145922334
year_2030,graduation_year,2030,jd_d9f7e99a04b50363,swe,tfidf,0.027970633022786167
year_2030,graduation_year,2030,jd_da03765cd166509d,data,tfidf,0.03703657775075833
year_2030,graduation_year,2030,jd_da97b72895297540,swe,tfidf,0.02475227312360401
year_2030,graduation_year,2030,jd_dde1ced0044c6e19,unclassified,tfidf,0.021170520695530184
year_2030,graduation_year,2030,jd_ddf7d4a51785055e,swe,tfidf,0.018354978874490502
year_2030,graduation_year,2030,jd_df2dd64d85690763,product,tfidf,0.02571558389461953
year_2030,graduation_year,2030,jd_e03fa04c4586b993,unclassified,tfidf,0.02450915461401854
year_2030,graduation_year,2030,jd_e0f599531e15022a,unclassified,tfidf,0.021166800265721018
year_2030,graduation_year,2030,jd_e16c972bb3cf5b35,unclassified,tfidf,0.013868245294909862
year_2030,graduation_year,2030,jd_e19f2cf94d5fc4ab,data,tfidf,0.024580905598244683
year_2030,graduation_year,2030,jd_e1ef16198080d5b0,data,tfidf,0.027892437559283598
year_2030,graduation_year,2030,jd_e4739ea52ce7e8f2,swe,tfidf,0.004230525899979524
year_2030,graduation_year,2030,jd_e518fac867df7886,data,tfidf,0.025815804148469963
year_2030,graduation_year,2030,jd_e58c43c547b00f86,product,tfidf,0.01824167288869561
year_2030,graduation_year,2030,jd_e592cfcc5d64f3bf,data,tfidf,0.03531937835504032
year_2030,graduation_year,2030,jd_e6b64a49a58c923b,data,tfidf,0.026027221100609184
year_2030,graduation_year,2030,jd_e723bf21ed78375f,unclassified,tfidf,0.026255625783039194
year_2030,graduation_year,2030,jd_e76ac42bf564af58,data,tfidf,0.032735841505657864
year_2030,graduation_year,2030,jd_e7bbebf12b32be5c,data,tfidf,0.021876953129838263
year_2030,graduation_year,2030,jd_e9a80fb8879ec352,consulting,tfidf,0.020134575231045577
year_2030,graduation_year,2030,jd_eb03bc54b248ce1b,unclassified,tfidf,0.023104695370653964
year_2030,graduation_year,2030,jd_ed316c66c64088ad,data,tfidf,0.019692639618488116
year_2030,graduation_year,2030,jd_ed98561b3bca8a05,consulting,tfidf,0.012349856710714905
year_2030,graduation_year,2030,jd_eff21b1d54c3b85d,product,tfidf,0.01603526107192856
year_2030,graduation_year,2030,jd_f002d62a3a5b0dd1,swe,tfidf,0.025405358756025818
year_2030,graduation_year,2030,jd_f050094483bdd1a0,swe,tfidf,0.02814912282037681
year_2030,graduation_year,2030,jd_f0cdc8fe53fb98cc,unclassified,tfidf,0.019039921776045837
year_2030,graduation_year,2030,jd_f0ce305dadb999b9,data,tfidf,0.025128160974379393
year_2030,graduation_year,2030,jd_f12c2a3f99729193,swe,tfidf,0.01880425196429964
year_2030,graduation_year,2030,jd_f17267b5f3d94821,swe,tfidf,0.028525953511773984
year_2030,graduation_year,2030,jd_f21e184efb3f08e5,swe,tfidf,0.029296743683502418
year_2030,graduation_year,2030,jd_f3e9875c5876bae8,data,tfidf,0.03596077476164152
year_2030,graduation_year,2030,jd_f432df00bf491897,data,tfidf,0.02085028898383332
year_2030,graduation_year,2030,jd_f486703d1b3395d1,consulting,tfidf,0.022673562427546215
year_2030,graduation_year,2030,jd_f6d49acd09c13943,data,tfidf,0.03663578545787232
year_2030,graduation_year,2030,jd_f99de49398fa1597,unclassified,tfidf,0.022337929445145753
year_2030,graduation_year,2030,jd_fc89e57d87b9315c,consulting,tfidf,0.013685723477743954
year_2030,graduation_year,2030,jd_fea9e75a5e87826b,swe,tfidf,0.028482510408889775
wording_neutral,wording,neutral,jd_00a6a297acb71dd5,product,tfidf,0.017695157976546128
wording_neutral,wording,neutral,jd_020a83e03087d359,data,tfidf,0.03134493255586938
wording_neutral,wording,neutral,jd_02443fbcbc3e7b97,swe,tfidf,0.019847174626282455
wording_neutral,wording,neutral,jd_02b0803e16f61687,consulting,tfidf,0.01625731590146742
wording_neutral,wording,neutral,jd_03262d05379f7ecd,swe,tfidf,0.017766316315180285
wording_neutral,wording,neutral,jd_0357846a7e2f4d1d,swe,tfidf,0.02738293944771689
wording_neutral,wording,neutral,jd_038db4930aad500c,data,tfidf,0.0252387187549741
wording_neutral,wording,neutral,jd_03d2ab6009b864c3,data,tfidf,0.03015042906065602
wording_neutral,wording,neutral,jd_05a24407957e0691,data,tfidf,0.027924506565050435
wording_neutral,wording,neutral,jd_06231c926d5bf464,consulting,tfidf,0.011185601296208627
wording_neutral,wording,neutral,jd_069d277629f131f3,product,tfidf,0.021636056378548804
wording_neutral,wording,neutral,jd_06d329797bea5ccd,swe,tfidf,0.019153703495377084
wording_neutral,wording,neutral,jd_0770f5208e6871ac,swe,tfidf,0.022984341812815615
wording_neutral,wording,neutral,jd_07e862b2ecf89cbc,unclassified,tfidf,0.024880277553291297
wording_neutral,wording,neutral,jd_0916eaf4fe1092f2,product,tfidf,0.014491390906811754
wording_neutral,wording,neutral,jd_09dad3e0b0d9cd6a,consulting,tfidf,0.013463906102191408
wording_neutral,wording,neutral,jd_0a16c4c98c88d7a0,product,tfidf,0.024525508438209102
wording_neutral,wording,neutral,jd_0a609701913f5a75,swe,tfidf,0.020604869485918584
wording_neutral,wording,neutral,jd_0a9762d8843b83e0,data,tfidf,0.02860016272509845
wording_neutral,wording,neutral,jd_0bee3551a73d78a3,swe,tfidf,0.026574366378957985
wording_neutral,wording,neutral,jd_0ca483f637e33f13,data,tfidf,0.02396496176625715
wording_neutral,wording,neutral,jd_0d3ea6dbbc30153f,swe,tfidf,0.019110609771857884
wording_neutral,wording,neutral,jd_0eeb6575f56e7f69,unclassified,tfidf,0.020065648066816037
wording_neutral,wording,neutral,jd_0ef673fb285823ad,product,tfidf,0.02864621610522609
wording_neutral,wording,neutral,jd_0f13ca3eba207b16,consulting,tfidf,0.019936322918224704
wording_neutral,wording,neutral,jd_0f7579aec268be49,product,tfidf,0.018738673358641735
wording_neutral,wording,neutral,jd_0fa516910ac9b44a,swe,tfidf,0.026263024901072133
wording_neutral,wording,neutral,jd_0fd876fe87aca323,consulting,tfidf,0.021759018178565844
wording_neutral,wording,neutral,jd_1027baf4d50a7929,data,tfidf,0.021369482639614277
wording_neutral,wording,neutral,jd_1049b0f893728721,unclassified,tfidf,0.022966220685653252
wording_neutral,wording,neutral,jd_10d3553435c98af7,product,tfidf,0.0163493187398026
wording_neutral,wording,neutral,jd_14caadfd234d0a39,unclassified,tfidf,0.0043436953837597166
wording_neutral,wording,neutral,jd_167daabaa6d25236,product,tfidf,0.020642980910961607
wording_neutral,wording,neutral,jd_16bc5d0fc909aee1,unclassified,tfidf,0.0064501378705451185
wording_neutral,wording,neutral,jd_1768aaac673275f2,unclassified,tfidf,0.00458998444679755
wording_neutral,wording,neutral,jd_17749ce6c93ea26c,consulting,tfidf,0.018509870398869258
wording_neutral,wording,neutral,jd_1816188e68594aa1,swe,tfidf,0.02332231886994077
wording_neutral,wording,neutral,jd_1962f1bb30accf2d,data,tfidf,0.031840164621598166
wording_neutral,wording,neutral,jd_1a37599c56e97052,data,tfidf,0.02152227753609045
wording_neutral,wording,neutral,jd_1ae0b11da63288a6,data,tfidf,0.02458022896638999
wording_neutral,wording,neutral,jd_1c28aa702102ad60,product,tfidf,0.018719558500575717
wording_neutral,wording,neutral,jd_1cac2873b40bd604,consulting,tfidf,0.012484840447477333
wording_neutral,wording,neutral,jd_1d64a46b76234cda,data,tfidf,0.024729223174387298
wording_neutral,wording,neutral,jd_1ec8407165dcc4a3,swe,tfidf,0.032344837947545654
wording_neutral,wording,neutral,jd_1f23c60a48236b11,swe,tfidf,0.02366203770813253
wording_neutral,wording,neutral,jd_1ff3006b16b1697b,product,tfidf,0.017856274963984366
wording_neutral,wording,neutral,jd_200946c0c5d0ae0b,unclassified,tfidf,0.015697818143596536
wording_neutral,wording,neutral,jd_201e63cf39154616,unclassified,tfidf,0.02485264552226221
wording_neutral,wording,neutral,jd_2116afc3b2bcd322,unclassified,tfidf,0.021363775845420818
wording_neutral,wording,neutral,jd_225fabbfbbf62c4f,swe,tfidf,0.027125255739636537
wording_neutral,wording,neutral,jd_23647ae909026b96,product,tfidf,0.01818919185924221
wording_neutral,wording,neutral,jd_25b4e5360bba33f7,data,tfidf,0.03560415440629532
wording_neutral,wording,neutral,jd_26953d29fcd98ad6,consulting,tfidf,0.019979629374781087
wording_neutral,wording,neutral,jd_286fb740fa143aac,unclassified,tfidf,0.01968781743020475
wording_neutral,wording,neutral,jd_2965b846a6f2aaa0,product,tfidf,0.014488712365623265
wording_neutral,wording,neutral,jd_29fba6e373261f61,unclassified,tfidf,0.021504152910613836
wording_neutral,wording,neutral,jd_2a4887eaed7c6f97,product,tfidf,0.019271721363461305
wording_neutral,wording,neutral,jd_2a8590e1c18a6119,product,tfidf,0.019640953490432735
wording_neutral,wording,neutral,jd_2b3617cb2d9e197e,consulting,tfidf,0.014121074550135261
wording_neutral,wording,neutral,jd_2b6e8cb5fef2ebca,swe,tfidf,0.0200220956215753
wording_neutral,wording,neutral,jd_2c78bfdc312c7b34,unclassified,tfidf,0.008095148016024973
wording_neutral,wording,neutral,jd_2da39ca80385e65c,data,tfidf,0.02122176272546417
wording_neutral,wording,neutral,jd_2e58096fc9797fdc,unclassified,tfidf,0.02025231546905226
wording_neutral,wording,neutral,jd_2f994113bb7ddad9,product,tfidf,0.01793863649352323
wording_neutral,wording,neutral,jd_30404ac2bf89d5ca,swe,tfidf,0.03512291868776439
wording_neutral,wording,neutral,jd_31712cd287144b43,unclassified,tfidf,0.029540414277805214
wording_neutral,wording,neutral,jd_32084644a50f2c11,consulting,tfidf,0.014370811587161816
wording_neutral,wording,neutral,jd_32e2838f8e998888,product,tfidf,0.020487346883930963
wording_neutral,wording,neutral,jd_3311aec1bcc986c7,product,tfidf,0.018272449286401145
wording_neutral,wording,neutral,jd_34bd0bb2bcb7ff85,consulting,tfidf,0.013877559687040821
wording_neutral,wording,neutral,jd_35ba8096a709b039,swe,tfidf,0.01676479180969192
wording_neutral,wording,neutral,jd_35d4912efa14857a,data,tfidf,0.02611996800442076
wording_neutral,wording,neutral,jd_385ced56c0122e07,swe,tfidf,0.025860145567991735
wording_neutral,wording,neutral,jd_3b53ddaf1d8a225d,unclassified,tfidf,0.023251792046862205
wording_neutral,wording,neutral,jd_3b8018e0e604afca,consulting,tfidf,0.021907397576400964
wording_neutral,wording,neutral,jd_3dcd9a33af5a1348,swe,tfidf,0.024144468108000163
wording_neutral,wording,neutral,jd_3e0ca3dc0fa861b9,consulting,tfidf,0.02283532602943168
wording_neutral,wording,neutral,jd_3f1d6319fba83c8c,swe,tfidf,0.019446569479048978
wording_neutral,wording,neutral,jd_3f22ab24b04835f9,swe,tfidf,0.027770087717545522
wording_neutral,wording,neutral,jd_3f9c4a7df56c58bd,consulting,tfidf,0.01617949899248403
wording_neutral,wording,neutral,jd_40dd7e9e861529b7,product,tfidf,0.02921129823756928
wording_neutral,wording,neutral,jd_4244a836004b885b,data,tfidf,0.022670994360578785
wording_neutral,wording,neutral,jd_438e4802ef476aa3,swe,tfidf,0.03150884222029761
wording_neutral,wording,neutral,jd_439202b822c91a11,data,tfidf,0.022149988129389352
wording_neutral,wording,neutral,jd_43aaa19fe0e1c433,product,tfidf,0.030827594913984676
wording_neutral,wording,neutral,jd_43ea59620ea9d5b5,consulting,tfidf,0.02027781230631489
wording_neutral,wording,neutral,jd_443e4dff47b6f0c6,unclassified,tfidf,0.019964849990942477
wording_neutral,wording,neutral,jd_452d69e4e95591a9,consulting,tfidf,0.01949008331008301
wording_neutral,wording,neutral,jd_454f406ba5bbf065,swe,tfidf,0.030276877857203375
wording_neutral,wording,neutral,jd_458f1f6215f23896,product,tfidf,0.0249628296839415
wording_neutral,wording,neutral,jd_48764075bfa243dc,product,tfidf,0.023382454459485925
wording_neutral,wording,neutral,jd_49b3cfc40190d670,data,tfidf,0.020130106923048115
wording_neutral,wording,neutral,jd_4a0384c42f7d73d6,consulting,tfidf,0.012851376842947985
wording_neutral,wording,neutral,jd_4a1bf4eeb67e4174,swe,tfidf,0.024880677960087437
wording_neutral,wording,neutral,jd_4ab0c533dae90163,consulting,tfidf,0.009479097326521376
wording_neutral,wording,neutral,jd_4d7bf824d3033821,product,tfidf,0.013058647580749701
wording_neutral,wording,neutral,jd_4e9cea8c6cb7392e,swe,tfidf,0.02297095593807459
wording_neutral,wording,neutral,jd_501cea4d20cbedba,swe,tfidf,0.026935670870152157
wording_neutral,wording,neutral,jd_51c8ff85921d7550,product,tfidf,0.024547152981406646
wording_neutral,wording,neutral,jd_54363f569f436b1a,product,tfidf,0.0184375657053268
wording_neutral,wording,neutral,jd_5524857f44c35221,data,tfidf,0.021737487177818513
wording_neutral,wording,neutral,jd_556aa04a8fb73ad8,data,tfidf,0.017110557859147398
wording_neutral,wording,neutral,jd_562c0d28a1a0d03d,swe,tfidf,0.026317375471156184
wording_neutral,wording,neutral,jd_576b73fe69e9f20d,consulting,tfidf,0.019243705064886554
wording_neutral,wording,neutral,jd_579f46f977f45473,consulting,tfidf,0.01951009031229902
wording_neutral,wording,neutral,jd_582bc307bd73fe23,product,tfidf,0.021134515949014422
wording_neutral,wording,neutral,jd_59afd105ae5429e3,swe,tfidf,0.021560348141921693
wording_neutral,wording,neutral,jd_5b385c72e1e8a4e6,product,tfidf,0.01693483411120482
wording_neutral,wording,neutral,jd_5bfb50faa3d8f0e1,consulting,tfidf,0.013648310871303188
wording_neutral,wording,neutral,jd_5fde223c0020564c,swe,tfidf,0.024134999107190868
wording_neutral,wording,neutral,jd_6010c4f6e9121061,data,tfidf,0.027217726985465734
wording_neutral,wording,neutral,jd_61d515a5085c2467,data,tfidf,0.027244857041662345
wording_neutral,wording,neutral,jd_62038a41777de0ff,swe,tfidf,0.038083347853293835
wording_neutral,wording,neutral,jd_659eebb6dc0bb0cf,swe,tfidf,0.02105471631831035
wording_neutral,wording,neutral,jd_65d074f6170064ce,product,tfidf,0.021780255516397864
wording_neutral,wording,neutral,jd_6719921d465d62f9,swe,tfidf,0.01698263161287223
wording_neutral,wording,neutral,jd_6b1f2da4691b9a7c,unclassified,tfidf,0.011209114140845399
wording_neutral,wording,neutral,jd_6b92ca61531dba09,swe,tfidf,0.03166714359174571
wording_neutral,wording,neutral,jd_6be31d40082c9181,product,tfidf,0.01833943999853193
wording_neutral,wording,neutral,jd_6ca3c3e2369b921f,consulting,tfidf,0.019664726996989238
wording_neutral,wording,neutral,jd_6d822dd6f6e96063,swe,tfidf,0.02163515910738577
wording_neutral,wording,neutral,jd_6e306ef4ae2f2a35,swe,tfidf,0.01830323350639048
wording_neutral,wording,neutral,jd_6f32b4be16c776ab,unclassified,tfidf,0.03621535823560454
wording_neutral,wording,neutral,jd_6fe11900b6892325,unclassified,tfidf,0.03364965345299881
wording_neutral,wording,neutral,jd_706742770c6b80a6,product,tfidf,0.016754415309018444
wording_neutral,wording,neutral,jd_71bcaeb29a066c4d,product,tfidf,0.01792709373095747
wording_neutral,wording,neutral,jd_7221d721af21e011,data,tfidf,0.025382958373324653
wording_neutral,wording,neutral,jd_739d8d67b02b0f69,unclassified,tfidf,0.023055242789560212
wording_neutral,wording,neutral,jd_73de9c4a398a2916,consulting,tfidf,0.013023321209930081
wording_neutral,wording,neutral,jd_74d156e0cf64224a,consulting,tfidf,0.01531824683684469
wording_neutral,wording,neutral,jd_7524ad5705d40f54,product,tfidf,0.016870613108164893
wording_neutral,wording,neutral,jd_7590fb87fdaba530,consulting,tfidf,0.016985758860421064
wording_neutral,wording,neutral,jd_75de58c306507370,consulting,tfidf,0.014316863711872489
wording_neutral,wording,neutral,jd_766dfcadd1435733,data,tfidf,0.02828715897040983
wording_neutral,wording,neutral,jd_769361e56cfdf231,swe,tfidf,0.023885423430624823
